DateTime,V,DIR,SLP,TP,RH
2018-07-26-23:00:00,1.98,44,1005.3,299.35,82
2018-07-27-00:00:00,1.16,16,1005.5,300.45,76
2018-07-27-01:00:00,1.41,1,1005.5,300.95,75
2018-07-27-02:00:00,1.79,10,1005.7,301.05,77
2018-07-27-03:00:00,0.81,306,1005.6,301.95,73
2018-07-27-04:00:00,1.09,312,1005.3,302.55,71
2018-07-27-05:00:00,1.36,203,1004.8,303.25,65
2018-07-27-06:00:00,1.16,241,1004.1,304.55,61
2018-07-27-07:00:00,1.54,210,1003.6,305.25,57
2018-07-27-08:00:00,1.59,204,1002.9,305.65,55
2018-07-27-09:00:00,1.95,198,1002.5,305.45,57
2018-07-27-10:00:00,1.33,202,1002.4,304.65,60
2018-07-27-11:00:00,3,183,1002.6,303.45,68
2018-07-27-12:00:00,2.4,187,1003.4,302.85,68
2018-07-27-13:00:00,2.13,196,1004,302.55,68
2018-07-27-14:00:00,1.43,199,1004,301.65,75
2018-07-27-15:00:00,3.04,160,1004.3,301.55,78
2018-07-27-16:00:00,2.81,184,1004.2,300.85,82
2018-07-27-17:00:00,1.82,180,1004.2,300.45,85
2018-07-27-18:00:00,2.8,169,1004,300.85,83
2018-07-27-19:00:00,2.76,137,1003.9,300.45,84
2018-07-27-20:00:00,2.33,118,1003.7,299.85,87
2018-07-27-21:00:00,2.21,119,1003.7,299.25,89
2018-07-27-22:00:00,0.57,10,1004.1,299.65,90
2018-07-27-23:00:00,1.54,58,1004.5,300.35,80
2018-07-28-00:00:00,2.12,35,1004.7,301.55,74
2018-07-28-01:00:00,0.53,291,1004.6,303.35,66
2018-07-28-02:00:00,1.62,12,1004.5,304.35,62
2018-07-28-03:00:00,1.49,152,1004.1,304.35,61
2018-07-28-04:00:00,1.35,233,1003.8,304.75,60
2018-07-28-05:00:00,1.53,21,1003,306.35,53
2018-07-28-06:00:00,1.89,128,1002.4,306.75,48
2018-07-28-07:00:00,2.03,98,1002,306.85,50
2018-07-28-08:00:00,2.71,133,1001.6,306.85,53
2018-07-28-09:00:00,2.42,146,1001.4,306.75,53
2018-07-28-10:00:00,2.28,181,1001.1,305.35,58
2018-07-28-11:00:00,3.37,162,1001.4,304.95,55
2018-07-28-12:00:00,1.98,178,1001.8,303.45,66
2018-07-28-13:00:00,2.57,186,1002.5,302.95,69
2018-07-28-14:00:00,1.71,208,1002.6,302.55,70
2018-07-28-15:00:00,1.37,196,1002.6,302.05,71
2018-07-28-16:00:00,1.58,13,1002.5,300.75,81
2018-07-28-17:00:00,1.62,3,1002.3,300.05,85
2018-07-28-18:00:00,0.9,28,1002.1,300.45,84
2018-07-28-19:00:00,1.46,73,1001.8,300.75,84
2018-07-28-20:00:00,1,32,1001.8,299.55,88
2018-07-28-21:00:00,1.59,11,1002,298.85,89
2018-07-28-22:00:00,2.07,356,1002.2,298.95,89
2018-07-28-23:00:00,1.72,32,1002.8,299.95,86
2018-07-29-00:00:00,2.06,18,1002.5,301.55,78
2018-07-29-01:00:00,1.42,53,1002.7,302.85,72
2018-07-29-02:00:00,1.41,13,1002.4,304.25,69
2018-07-29-03:00:00,1.66,333,1002.2,305.95,61
2018-07-29-04:00:00,1.77,49,1001.7,305.75,61
2018-07-29-05:00:00,1.75,161,1001,306.65,57
2018-07-29-06:00:00,2,170,1000.6,307.55,53
2018-07-29-07:00:00,1.03,114,1000.1,307.85,48
2018-07-29-08:00:00,2.42,124,999.9,307.65,51
2018-07-29-09:00:00,1.34,196,999.5,307.25,53
2018-07-29-10:00:00,1.19,202,999.4,306.55,56
2018-07-29-11:00:00,2.43,166,999.6,305.65,61
2018-07-29-12:00:00,1.94,191,1000.2,304.05,70
2018-07-29-13:00:00,2,178,1001.1,303.55,70
2018-07-29-14:00:00,1.78,193,1001.3,303.45,70
2018-07-29-15:00:00,1.07,197,1001.3,302.75,75
2018-07-29-16:00:00,1.37,214,1001.2,302.35,75
2018-07-29-17:00:00,1.16,350,1001.2,301.25,84
2018-07-29-18:00:00,0.85,358,1001,301.05,87
2018-07-29-19:00:00,1.6,354,1001.1,300.65,90
2018-07-29-20:00:00,1.72,358,1001.2,300.05,89
2018-07-29-21:00:00,1.86,358,1001.5,299.85,88
2018-07-29-22:00:00,0.99,340,1001.5,300.25,87
2018-07-29-23:00:00,1.89,353,1001.5,301.15,83
2018-07-30-00:00:00,2.02,8,1001.9,302.45,79
2018-07-30-01:00:00,1.72,34,1002.2,303.95,73
2018-07-30-02:00:00,1.62,359,1002.1,306.15,65
2018-07-30-03:00:00,1.09,89,1002,307.15,61
2018-07-30-04:00:00,1.45,156,1001.4,307.45,57
2018-07-30-05:00:00,1.14,286,1000.9,307.95,57
2018-07-30-06:00:00,0.75,78,1000.5,308.15,53
2018-07-30-07:00:00,1.65,84,1000,308.35,52
2018-07-30-08:00:00,2.03,86,999.8,308.35,55
2018-07-30-09:00:00,2.58,163,999.6,308.15,56
2018-07-30-10:00:00,2.41,201,999.5,307.05,60
2018-07-30-11:00:00,2.31,194,999.8,306.15,64
2018-07-30-12:00:00,2.81,186,1000.1,305.05,67
2018-07-30-13:00:00,2.84,184,1000.9,304.55,66
2018-07-30-14:00:00,1.52,194,1001.3,303.95,67
2018-07-30-15:00:00,2.12,190,1001.7,303.95,66
2018-07-30-16:00:00,1.99,193,1001.6,303.65,68
2018-07-30-17:00:00,2.56,185,1001.6,302.75,75
2018-07-30-18:00:00,1.76,180,1001.7,302.15,78
2018-07-30-19:00:00,0.96,357,1001.6,301.25,83
2018-07-30-20:00:00,1.65,8,1001.6,300.45,88
2018-07-30-21:00:00,0.97,32,1002,300.15,90
2018-07-30-22:00:00,1.54,11,1002.2,300.55,88
2018-07-30-23:00:00,1.64,15,1002.4,302.15,82
2018-07-31-00:00:00,0.81,43,1002.4,303.75,75
2018-07-31-01:00:00,1.48,345,1002.5,305.15,68
2018-07-31-02:00:00,1.91,5,1002.3,306.65,64
2018-07-31-03:00:00,1,17,1002.1,307.65,59
2018-07-31-04:00:00,1.91,212,1001.7,307.95,51
2018-07-31-05:00:00,1.16,239,1001.2,309.55,51
2018-07-31-06:00:00,1.39,176,1000.7,309.25,50
2018-07-31-07:00:00,1.73,189,1000.2,309.15,52
2018-07-31-08:00:00,3.17,194,999.7,309.25,52
2018-07-31-09:00:00,3.2,190,999.4,308.85,51
2018-07-31-10:00:00,2.76,195,999.3,308.05,52
2018-07-31-11:00:00,2.21,190,999.7,306.65,57
2018-07-31-12:00:00,2.44,188,1000.3,305.25,63
2018-07-31-13:00:00,1.45,192,1001,304.75,62
2018-07-31-14:00:00,0.6,230,1001.2,303.45,70
2018-07-31-15:00:00,0.58,348,1001.4,302.85,73
2018-07-31-16:00:00,1.46,353,1001.6,302.15,84
2018-07-31-17:00:00,1.2,347,1001.6,301.75,85
2018-07-31-18:00:00,0.82,350,1001.6,301.15,88
2018-07-31-19:00:00,2.7,24,1002,301.95,83
2018-07-31-20:00:00,1.88,7,1002,300.95,87
2018-07-31-21:00:00,1.49,357,1002.2,300.45,88
2018-07-31-22:00:00,1.31,332,1002.5,301.05,85
2018-07-31-23:00:00,1.1,340,1002.5,302.85,75
2018-08-01-00:00:00,2.33,35,1002.5,303.55,72
2018-08-01-01:00:00,1.77,13,1002.5,305.05,67
2018-08-01-02:00:00,2.66,35,1002.5,306.45,62
2018-08-01-03:00:00,1.44,11,1002.4,308.55,57
2018-08-01-04:00:00,1.92,86,1002,309.15,52
2018-08-01-05:00:00,2.34,70,1001.6,308.75,47
2018-08-01-06:00:00,2.35,104,1001.1,308.95,51
2018-08-01-07:00:00,2.71,101,1000.7,309.35,51
2018-08-01-08:00:00,2.27,167,1000.2,309.55,54
2018-08-01-09:00:00,1.6,158,1000.1,309.05,55
2018-08-01-10:00:00,3.71,112,1000,308.45,57
2018-08-01-11:00:00,3.14,117,1000.2,307.85,59
2018-08-01-12:00:00,5.33,145,1000.8,306.65,65
2018-08-01-13:00:00,4.66,169,1001.6,305.55,70
2018-08-01-14:00:00,2.84,189,1001.8,304.85,72
2018-08-01-15:00:00,2.48,200,1002,304.75,72
2018-08-01-16:00:00,1.65,209,1002.1,304.15,74
2018-08-01-17:00:00,2.2,116,1002.1,304.15,73
2018-08-01-18:00:00,2.89,128,1002.1,303.75,75
2018-08-01-19:00:00,2.69,125,1002.4,302.85,80
2018-08-01-20:00:00,2.52,124,1002.5,302.75,77
2018-08-01-21:00:00,1.7,112,1002.6,302.05,82
2018-08-01-22:00:00,1.88,98,1002.7,302.05,85
2018-08-01-23:00:00,1.69,109,1002.7,302.55,81
2018-08-02-00:00:00,1.53,98,1003.2,304.05,69
2018-08-02-01:00:00,1.08,168,1003.1,305.25,65
2018-08-02-02:00:00,1.49,41,1003.1,307.15,56
2018-08-02-03:00:00,2.45,130,1002.7,307.65,57
2018-08-02-04:00:00,1.46,52,1002.4,308.55,51
2018-08-02-05:00:00,1.29,24,1001.9,308.95,49
2018-08-02-06:00:00,2.97,164,1001.4,308.45,53
2018-08-02-07:00:00,1.88,193,1000.9,309.35,53
2018-08-02-08:00:00,2.5,196,1000.7,308.65,53
2018-08-02-09:00:00,3.08,195,1000.3,308.35,52
2018-08-02-10:00:00,2.8,192,1000.1,307.85,53
2018-08-02-11:00:00,3.18,188,1000.2,307.05,56
2018-08-02-12:00:00,2.52,187,1000.6,305.65,60
2018-08-02-13:00:00,2.22,192,1001.1,305.75,61
2018-08-02-14:00:00,2.11,189,1001.2,305.15,66
2018-08-02-15:00:00,1.86,191,1001.3,304.85,68
2018-08-02-16:00:00,2.45,186,1001.4,304.45,68
2018-08-02-17:00:00,1.31,188,1001.3,303.35,71
2018-08-02-18:00:00,1.37,11,1001.3,302.45,77
2018-08-02-19:00:00,1.74,4,1001.3,301.35,87
2018-08-02-20:00:00,1.88,26,1001.4,301.55,83
2018-08-02-21:00:00,1.61,17,1001.6,300.65,85
2018-08-02-22:00:00,1.13,21,1001.8,301.35,82
2018-08-02-23:00:00,1.58,14,1002.1,303.05,75
2018-08-03-00:00:00,1.56,9,1002.2,303.85,72
2018-08-03-01:00:00,1.5,353,1002.1,305.45,66
2018-08-03-02:00:00,1.05,33,1002,306.75,63
2018-08-03-03:00:00,1.76,350,1001.6,308.15,58
2018-08-03-04:00:00,0.79,163,1001,309.55,55
2018-08-03-05:00:00,1.41,27,1000.5,310.45,49
2018-08-03-06:00:00,2.12,199,1000,309.45,49
2018-08-03-07:00:00,1.79,232,999.5,310.55,46
2018-08-03-08:00:00,4.58,177,999.2,309.65,49
2018-08-03-09:00:00,4.46,186,999.2,308.65,52
2018-08-03-10:00:00,3.88,189,999,307.75,54
2018-08-03-11:00:00,2.9,184,999.2,306.35,57
2018-08-03-12:00:00,3.32,188,999.5,306.35,56
2018-08-03-13:00:00,2.26,194,1000.1,305.45,57
2018-08-03-14:00:00,2.45,187,1000.4,304.95,60
2018-08-03-15:00:00,2.53,184,1000.6,304.75,61
2018-08-03-16:00:00,1.97,182,1000.9,304.05,66
2018-08-03-17:00:00,2.87,190,1000.8,303.85,67
2018-08-03-18:00:00,1.28,207,1000.6,302.75,73
2018-08-03-19:00:00,1.23,13,1000.6,301.55,81
2018-08-03-20:00:00,1.78,15,1000.5,301.15,84
2018-08-03-21:00:00,1.84,54,1000.8,301.15,83
2018-08-03-22:00:00,1.74,87,1000.9,301.95,76
2018-08-03-23:00:00,2.19,113,1001.1,302.45,74
2018-08-04-00:00:00,1.65,107,1001.4,303.75,70
2018-08-04-01:00:00,1.3,201,1001.2,304.75,69
2018-08-04-02:00:00,1.25,177,1001.4,305.95,64
2018-08-04-03:00:00,1.17,162,1000.9,306.65,61
2018-08-04-04:00:00,1.2,231,1000.5,307.95,58
2018-08-04-05:00:00,1.89,153,999.8,308.95,53
2018-08-04-06:00:00,3.2,179,999.4,309.15,52
2018-08-04-07:00:00,2.44,191,998.8,309.65,50
2018-08-04-08:00:00,2.54,197,998.3,309.25,51
2018-08-04-09:00:00,4.35,180,997.9,308.75,53
2018-08-04-10:00:00,4.07,181,998.1,308.25,53
2018-08-04-11:00:00,3.36,189,998.5,307.15,54
2018-08-04-12:00:00,2.84,180,999.1,306.35,56
2018-08-04-13:00:00,1.59,194,999.7,305.85,58
2018-08-04-14:00:00,1.99,119,1000.4,305.45,64
2018-08-04-15:00:00,4.49,147,1000.9,305.35,66
2018-08-04-16:00:00,3.05,130,1001,304.85,67
2018-08-04-17:00:00,2.2,132,1001.2,304.55,67
2018-08-04-18:00:00,1.22,188,1001.2,303.35,72
2018-08-04-19:00:00,3.16,116,1001.3,302.75,77
2018-08-04-20:00:00,2.62,107,1001.8,302.95,76
2018-08-04-21:00:00,2.91,112,1002.2,302.55,78
2018-08-04-22:00:00,2.89,124,1002.6,302.25,79
2018-08-04-23:00:00,2.76,136,1002.9,302.55,80
2018-08-05-00:00:00,2.58,85,1003.3,303.55,78
2018-08-05-01:00:00,2.63,109,1003.2,304.45,71
2018-08-05-02:00:00,2.01,125,1003.5,305.45,64
2018-08-05-03:00:00,2.6,124,1003.2,306.45,59
2018-08-05-04:00:00,3.55,133,1002.5,306.85,58
2018-08-05-05:00:00,2.95,119,1001.9,308.15,55
2018-08-05-06:00:00,3.92,113,1001.6,308.35,52
2018-08-05-07:00:00,4.2,167,1001.1,308.45,51
2018-08-05-08:00:00,8.35,171,1001.1,306.75,62
2018-08-05-09:00:00,7.74,162,1001.5,305.15,67
2018-08-05-10:00:00,3.66,189,1002.1,303.25,78
2018-08-05-11:00:00,5.89,156,1002,303.35,75
2018-08-05-12:00:00,2.6,120,1002.8,302.95,79
2018-08-05-13:00:00,4.47,122,1003.3,302.65,78
2018-08-05-14:00:00,4.68,123,1003.5,302.35,76
2018-08-05-15:00:00,5.99,161,1003.6,301.85,76
2018-08-05-16:00:00,3.84,136,1003.8,301.25,70
2018-08-05-17:00:00,3.85,169,1004.4,300.75,63
2018-08-05-18:00:00,0.75,297,1003.6,298.35,83
2018-08-05-19:00:00,0.71,238,1003.2,298.15,90
2018-08-05-20:00:00,0.32,297,1003.4,297.95,90
2018-08-05-21:00:00,0.52,330,1003.3,298.55,86
2018-08-05-22:00:00,0.68,331,1002.9,298.85,85
2018-08-05-23:00:00,1.43,197,1003.2,298.75,83
2018-08-06-00:00:00,2.49,205,1004.3,296.05,94
2018-08-06-01:00:00,2.87,1,1003.3,296.15,87
2018-08-06-02:00:00,1.55,303,1003.2,296.95,90
2018-08-06-03:00:00,0.95,301,1003.2,298.45,85
2018-08-06-04:00:00,1.06,355,1003,299.85,76
2018-08-06-05:00:00,1.23,81,1002.2,301.05,71
2018-08-06-06:00:00,1.67,143,1001.9,300.45,72
2018-08-06-07:00:00,1.93,86,1001.3,300.35,75
2018-08-06-08:00:00,1.51,127,1001,299.95,78
2018-08-06-09:00:00,1.3,357,1000.8,300.65,75
2018-08-06-10:00:00,0.74,337,1000.5,300.55,78
2018-08-06-11:00:00,1.19,345,1000.2,300.15,80
2018-08-06-12:00:00,1.07,343,1000.7,299.95,82
2018-08-06-13:00:00,1.08,344,1001.3,299.85,82
2018-08-06-14:00:00,1.15,358,1001.4,299.95,84
2018-08-06-15:00:00,1.08,38,1001.4,299.95,83
2018-08-06-16:00:00,1.47,20,1001.5,299.55,86
2018-08-06-17:00:00,1.98,5,1001.2,299.25,87
2018-08-06-18:00:00,0.98,11,1000.9,299.45,85
2018-08-06-19:00:00,1.86,20,1000.5,299.45,84
2018-08-06-20:00:00,1.18,1,1000.8,299.25,87
2018-08-06-21:00:00,1.09,29,1000.8,299.05,86
2018-08-06-22:00:00,0.86,331,1001.1,299.15,87
2018-08-06-23:00:00,1.3,24,1001.5,299.55,86
2018-08-07-00:00:00,2.17,75,1001.4,299.75,84
2018-08-07-01:00:00,2.3,24,1001.5,299.75,87
2018-08-07-02:00:00,2.81,2,1002,300.45,85
2018-08-07-03:00:00,1.87,35,1001.6,301.35,81
2018-08-07-04:00:00,1.6,218,1001.5,301.75,77
2018-08-07-05:00:00,2.95,154,1000.6,302.85,70
2018-08-07-06:00:00,2.02,1,1000,303.65,69
2018-08-07-07:00:00,1.57,359,1000,304.55,67
2018-08-07-08:00:00,0.82,216,999.6,303.95,69
2018-08-07-09:00:00,2.04,13,999.5,304.45,69
2018-08-07-10:00:00,1.22,14,999.3,303.85,71
2018-08-07-11:00:00,1.32,127,999.9,303.55,70
2018-08-07-12:00:00,0.85,346,1000.7,302.35,84
2018-08-07-13:00:00,1.67,37,1001.2,302.25,80
2018-08-07-14:00:00,0.73,344,1001.7,302.15,82
2018-08-07-15:00:00,0.65,308,1001,300.55,93
2018-08-07-16:00:00,1.32,25,1001.3,300.55,94
2018-08-07-17:00:00,1.17,343,1001.3,300.55,93
2018-08-07-18:00:00,2.27,11,1001,300.05,90
2018-08-07-19:00:00,2.36,26,1001,300.05,86
2018-08-07-20:00:00,2.12,20,1001.1,299.65,87
2018-08-07-21:00:00,2.83,46,1001.4,299.75,85
2018-08-07-22:00:00,2.26,16,1002,299.55,87
2018-08-07-23:00:00,2.66,74,1001.8,298.25,94
2018-08-08-00:00:00,2.72,91,1002.8,298.05,97
2018-08-08-01:00:00,5.87,358,1004.3,296.05,96
2018-08-08-02:00:00,1.28,95,1003.6,296.75,91
2018-08-08-03:00:00,2.07,345,1003.2,297.65,93
2018-08-08-04:00:00,1.11,19,1003.8,299.15,89
2018-08-08-05:00:00,2.05,69,1004.1,300.25,84
2018-08-08-06:00:00,3.37,111,1003.2,300.75,78
2018-08-08-07:00:00,4.41,143,1003.4,301.05,77
2018-08-08-08:00:00,5.79,155,1003.7,301.55,77
2018-08-08-09:00:00,4.5,165,1003.5,301.15,78
2018-08-08-10:00:00,2.21,122,1003.1,300.75,78
2018-08-08-11:00:00,2.06,133,1003.2,299.95,81
2018-08-08-12:00:00,0.99,221,1004,298.75,86
2018-08-08-13:00:00,0.34,240,1004.6,298.35,90
2018-08-08-14:00:00,1.06,6,1004.4,297.95,92
2018-08-08-15:00:00,0.58,333,1004.5,297.75,93
2018-08-08-16:00:00,0.6,360,1004.3,297.45,94
2018-08-08-17:00:00,0.67,146,1004.2,297.15,95
2018-08-08-18:00:00,1.24,355,1004.1,297.05,95
2018-08-08-19:00:00,1.33,358,1003.8,296.55,94
2018-08-08-20:00:00,0.51,270,1003.8,296.35,96
2018-08-08-21:00:00,0.42,313,1004.1,296.45,96
2018-08-08-22:00:00,0.88,301,1004.4,297.45,95
2018-08-08-23:00:00,1.87,359,1004.4,299.85,86
2018-08-09-00:00:00,2.77,29,1004.6,300.15,80
2018-08-09-01:00:00,1.27,32,1004.4,301.05,75
2018-08-09-02:00:00,1.26,126,1004.6,303.25,70
2018-08-09-03:00:00,1.74,42,1004.3,302.75,68
2018-08-09-04:00:00,1.35,220,1004.1,303.55,65
2018-08-09-05:00:00,1.95,248,1003.4,305.65,57
2018-08-09-06:00:00,0.88,338,1002.6,306.35,53
2018-08-09-07:00:00,2.47,189,1001.8,305.45,62
2018-08-09-08:00:00,1.08,71,1001,306.95,56
2018-08-09-09:00:00,2.77,185,1000.9,305.45,63
2018-08-09-10:00:00,3.16,188,1000.6,303.85,68
2018-08-09-11:00:00,2.49,186,1001,302.95,73
2018-08-09-12:00:00,2.41,188,1001.9,301.75,79
2018-08-09-13:00:00,1.74,190,1002.7,301.05,82
2018-08-09-14:00:00,0.42,216,1002.6,300.25,85
2018-08-09-15:00:00,0.3,10,1002.6,299.85,87
2018-08-09-16:00:00,1.68,85,1002.8,300.55,84
2018-08-09-17:00:00,1.87,107,1002.6,300.15,87
2018-08-09-18:00:00,0.47,257,1002.9,299.05,92
2018-08-09-19:00:00,0.93,333,1003,298.35,94
2018-08-09-20:00:00,-9999,-9999,-9999,298.35,95
2018-08-09-21:00:00,0.36,355,1003.3,297.75,94
2018-08-09-22:00:00,0.89,2,1003.2,298.05,95
2018-08-09-23:00:00,1.36,9,1003.1,299.45,92
2018-08-10-00:00:00,1.35,25,1003.5,301.65,81
2018-08-10-01:00:00,2.57,21,1003.7,302.35,77
2018-08-10-02:00:00,1.28,100,1003.6,303.45,72
2018-08-10-03:00:00,1.53,53,1003.3,305.05,64
2018-08-10-04:00:00,2.54,137,1002.8,305.75,60
2018-08-10-05:00:00,2.11,157,1002.4,307.15,50
2018-08-10-06:00:00,2.72,190,1002.2,307.45,48
2018-08-10-07:00:00,3.57,126,1001.3,307.75,46
2018-08-10-08:00:00,3.34,138,1000.8,308.15,45
2018-08-10-09:00:00,4.6,147,1000.3,307.25,48
2018-08-10-10:00:00,4.92,169,1000.3,305.95,50
2018-08-10-11:00:00,4.08,173,1000.7,304.25,59
2018-08-10-12:00:00,2.93,183,1001.2,303.25,66
2018-08-10-13:00:00,2.61,140,1001.6,303.45,66
2018-08-10-14:00:00,3.38,146,1001.4,303.45,66
2018-08-10-15:00:00,2.76,136,1001.5,303.15,67
2018-08-10-16:00:00,2.1,189,1001.6,302.15,72
2018-08-10-17:00:00,1.06,132,1001.1,301.45,77
2018-08-10-18:00:00,2.06,111,1000.8,300.95,80
2018-08-10-19:00:00,1.43,95,1001,300.65,85
2018-08-10-20:00:00,2.74,120,1000.8,299.75,84
2018-08-10-21:00:00,2.82,117,1000.6,299.55,81
2018-08-10-22:00:00,2.26,354,1000.2,296.85,93
2018-08-10-23:00:00,1.13,46,1001,297.65,92
2018-08-11-00:00:00,1.17,4,1001.2,299.15,89
2018-08-11-01:00:00,1.59,75,1001,300.35,83
2018-08-11-02:00:00,2.02,82,1000.9,300.75,80
2018-08-11-03:00:00,2.49,49,1000.5,301.05,80
2018-08-11-04:00:00,1.38,24,999.9,302.15,74
2018-08-11-05:00:00,1.79,70,999,302.65,71
2018-08-11-06:00:00,2.66,100,998.2,303.35,70
2018-08-11-07:00:00,4.87,127,997.6,302.25,74
2018-08-11-08:00:00,2.26,99,996.9,301.15,80
2018-08-11-09:00:00,4.47,297,997.8,297.35,90
2018-08-11-10:00:00,0.73,309,997.2,298.15,93
2018-08-11-11:00:00,1.95,43,997.5,298.65,91
2018-08-11-12:00:00,1.97,37,998.3,298.65,91
2018-08-11-13:00:00,1.35,20,998.7,297.95,94
2018-08-11-14:00:00,1.47,47,999.1,298.05,93
2018-08-11-15:00:00,1.83,29,998.8,298.15,92
2018-08-11-16:00:00,1.73,92,999,298.15,92
2018-08-11-17:00:00,1.41,88,999,298.35,91
2018-08-11-18:00:00,1.74,72,998.6,298.35,91
2018-08-11-19:00:00,2.1,69,998.6,298.15,93
2018-08-11-20:00:00,2.75,118,998.6,297.95,93
2018-08-11-21:00:00,3.65,114,998.6,297.45,94
2018-08-11-22:00:00,3.26,130,999.5,297.15,90
2018-08-11-23:00:00,5.01,144,999.7,297.45,88
2018-08-12-00:00:00,3.32,116,999.6,297.35,88
2018-08-12-01:00:00,2.81,129,999.8,297.65,86
2018-08-12-02:00:00,2.77,119,1000,298.65,83
2018-08-12-03:00:00,2.03,105,999.9,299.15,81
2018-08-12-04:00:00,1.44,75,999.7,300.35,76
2018-08-12-05:00:00,1.46,102,999.2,301.95,71
2018-08-12-06:00:00,1.43,86,998.6,302.95,70
2018-08-12-07:00:00,1.91,29,998.3,302.55,73
2018-08-12-08:00:00,1.22,358,998.3,302.15,76
2018-08-12-09:00:00,1.42,333,998.4,301.55,80
2018-08-12-10:00:00,1.84,332,998.8,300.65,83
2018-08-12-11:00:00,1.34,113,998.6,301.05,81
2018-08-12-12:00:00,0.91,319,999.2,299.95,87
2018-08-12-13:00:00,1.57,187,999.9,297.95,95
2018-08-12-14:00:00,1.16,76,1000.3,298.65,93
2018-08-12-15:00:00,1.75,99,1000.7,298.45,91
2018-08-12-16:00:00,2.67,108,1001.2,298.15,94
2018-08-12-17:00:00,1.49,105,1001.4,298.25,94
2018-08-12-18:00:00,1.68,123,1001.1,298.05,93
2018-08-12-19:00:00,3.16,126,1000.9,297.85,94
2018-08-12-20:00:00,2.35,98,1001.1,297.65,94
2018-08-12-21:00:00,1.56,72,1001,297.45,94
2018-08-12-22:00:00,1.41,62,1001.4,297.35,94
2018-08-12-23:00:00,1.18,10,1001.9,297.65,91
2018-08-13-00:00:00,1.28,100,1002.2,298.25,90
2018-08-13-01:00:00,0.99,353,1002.5,299.05,88
2018-08-13-02:00:00,1.65,351,1002.6,299.25,90
2018-08-13-03:00:00,1.76,355,1002.7,300.55,85
2018-08-13-04:00:00,2.63,16,1002.4,300.65,86
2018-08-13-05:00:00,1.9,357,1002,301.85,78
2018-08-13-06:00:00,1.53,7,1001.4,302.75,73
2018-08-13-07:00:00,1.61,339,1000.5,303.85,72
2018-08-13-08:00:00,1.02,50,1000.4,303.75,72
2018-08-13-09:00:00,1.67,8,1000.5,304.15,72
2018-08-13-10:00:00,1.25,346,1000.7,302.95,77
2018-08-13-11:00:00,1.46,62,1001.7,302.75,80
2018-08-13-12:00:00,2.64,137,1002.2,302.85,80
2018-08-13-13:00:00,1.23,92,1002.8,302.35,85
2018-08-13-14:00:00,2.29,121,1002.8,301.65,86
2018-08-13-15:00:00,1.8,132,1002.7,300.75,81
2018-08-13-16:00:00,1.38,337,1002.7,300.75,80
2018-08-13-17:00:00,1.98,19,1002.5,298.65,89
2018-08-13-18:00:00,1.64,11,1002,298.55,90
2018-08-13-19:00:00,0.82,349,1001.8,298.35,91
2018-08-13-20:00:00,1.06,63,1001.7,298.65,89
2018-08-13-21:00:00,1.52,360,1002,297.65,91
2018-08-13-22:00:00,1.97,360,1002.1,297.85,94
2018-08-13-23:00:00,2.35,17,1002.5,298.05,95
2018-08-14-00:00:00,2.61,43,1002.5,298.05,94
2018-08-14-01:00:00,1.41,8,1002.6,298.95,92
2018-08-14-02:00:00,2.01,13,1002.3,300.35,87
2018-08-14-03:00:00,2.19,54,1002.2,301.45,79
2018-08-14-04:00:00,2.63,120,1002.1,301.65,81
2018-08-14-05:00:00,3.47,131,1001.8,302.35,75
2018-08-14-06:00:00,5.12,131,1001,302.65,73
2018-08-14-07:00:00,5.28,139,1001.4,302.65,74
2018-08-14-08:00:00,4.29,130,1001.5,301.85,74
2018-08-14-09:00:00,3.89,141,1001.4,300.95,75
2018-08-14-10:00:00,2.69,145,1001.2,300.75,76
2018-08-14-11:00:00,0.97,133,1001.7,300.65,76
2018-08-14-12:00:00,0.47,278,1002.2,299.65,82
2018-08-14-13:00:00,0.82,307,1002.5,299.35,83
2018-08-14-14:00:00,0.55,258,1002.7,298.65,87
2018-08-14-15:00:00,0.95,184,1002.9,298.55,87
2018-08-14-16:00:00,0.25,310,1003.1,298.25,90
2018-08-14-17:00:00,0.98,327,1002.6,298.25,90
2018-08-14-18:00:00,1.1,331,1002.9,297.95,93
2018-08-14-19:00:00,1.29,11,1003.3,297.75,94
2018-08-14-20:00:00,0.87,329,1003.5,297.15,94
2018-08-14-21:00:00,2.22,340,1003.7,297.75,88
2018-08-14-22:00:00,2.34,360,1004.1,296.95,91
2018-08-14-23:00:00,1.27,321,1004.5,299.95,78
2018-08-15-00:00:00,1.69,326,1004.7,302.35,62
2018-08-15-01:00:00,3.48,14,1005.1,303.85,53
2018-08-15-02:00:00,5.73,10,1005.3,304.25,51
2018-08-15-03:00:00,4.54,32,1005.7,303.55,52
2018-08-15-04:00:00,3.94,40,1005.4,304.35,52
2018-08-15-05:00:00,4.76,46,1005.4,305.25,46
2018-08-15-06:00:00,4.08,49,1005.4,305.65,44
2018-08-15-07:00:00,3.7,63,1005.2,306.05,44
2018-08-15-08:00:00,3.81,79,1005.3,306.05,44
2018-08-15-09:00:00,5.83,62,1005.9,305.95,44
2018-08-15-10:00:00,2.39,114,1006.2,304.75,54
2018-08-15-11:00:00,2.05,126,1006.7,303.35,56
2018-08-15-12:00:00,0.52,8,1007.3,301.85,68
2018-08-15-13:00:00,1.02,102,1008,302.15,67
