DateTime,V,DIR,SLP,TP,RH
2018-12-26-08:00:00,1.19,216,1030.2,270.15,12
2018-12-26-09:00:00,1.41,173,1030.6,268.95,14
2018-12-26-10:00:00,2.03,66,1031.2,269.65,14
2018-12-26-11:00:00,2.73,32,1031.7,269.75,15
2018-12-26-12:00:00,1.56,181,1032.2,268.15,18
2018-12-26-13:00:00,0.82,269,1032.9,267.55,19
2018-12-26-14:00:00,2.66,9,1033.9,267.45,21
2018-12-26-15:00:00,2.82,331,1034.7,267.05,22
2018-12-26-16:00:00,3.98,347,1035.3,266.25,19
2018-12-26-17:00:00,5.75,331,1035.8,266.35,14
2018-12-26-18:00:00,6.01,322,1037,265.35,9
2018-12-26-19:00:00,5.41,325,1037.9,264.65,9
2018-12-26-20:00:00,6.83,343,1038.2,263.65,11
2018-12-26-21:00:00,8.27,326,1038.2,263.05,10
2018-12-26-22:00:00,8.11,334,1038.5,262.45,11
2018-12-26-23:00:00,8.33,330,1039.3,262.05,10
2018-12-27-00:00:00,6.1,329,1040.5,262.05,10
2018-12-27-01:00:00,6.44,326,1041.2,261.95,11
2018-12-27-02:00:00,6.94,324,1041.8,262.45,11
2018-12-27-03:00:00,10.36,327,1040.2,264.45,10
2018-12-27-04:00:00,10.17,337,1039.1,265.05,9
2018-12-27-05:00:00,7.63,319,1038,265.55,10
2018-12-27-06:00:00,6.07,301,1037.8,266.15,10
2018-12-27-07:00:00,7.76,327,1037.8,266.25,8
2018-12-27-08:00:00,8.44,324,1037.8,266.15,9
2018-12-27-09:00:00,8.4,323,1037.7,265.15,10
2018-12-27-10:00:00,10.2,322,1037.8,265.25,10
2018-12-27-11:00:00,12.02,338,1038.2,264.55,10
2018-12-27-12:00:00,12.66,331,1038.4,264.25,11
2018-12-27-13:00:00,9.89,326,1039.7,263.75,11
2018-12-27-14:00:00,10.35,327,1040,263.65,12
2018-12-27-15:00:00,9.96,330,1040.8,263.45,13
2018-12-27-16:00:00,11.11,328,1040.8,262.65,13
2018-12-27-17:00:00,10.08,329,1040.7,262.55,14
2018-12-27-18:00:00,9.08,334,1040.8,262.35,15
2018-12-27-19:00:00,9.18,335,1040.9,262.15,16
2018-12-27-20:00:00,7.91,326,1041.1,261.75,16
2018-12-27-21:00:00,8.5,324,1041.8,261.45,17
2018-12-27-22:00:00,10.07,334,1041.9,261.55,17
2018-12-27-23:00:00,9.06,331,1042.6,261.55,17
2018-12-28-00:00:00,6.02,325,1043.2,261.75,18
2018-12-28-01:00:00,7.4,325,1043.7,262.65,17
2018-12-28-02:00:00,8.54,323,1043.3,263.55,16
2018-12-28-03:00:00,9.32,325,1042.8,264.85,16
2018-12-28-04:00:00,7.4,325,1041.1,265.45,15
2018-12-28-05:00:00,7.98,315,1039.7,266.55,14
2018-12-28-06:00:00,7.05,311,1039.1,267.75,13
2018-12-28-07:00:00,5.15,297,1038.7,268.05,13
2018-12-28-08:00:00,5.74,316,1038.5,267.85,13
2018-12-28-09:00:00,6.1,302,1038.6,267.35,14
2018-12-28-10:00:00,4.42,288,1039,267.55,15
2018-12-28-11:00:00,4.58,294,1038.8,267.55,15
2018-12-28-12:00:00,3.53,291,1038.9,267.35,16
2018-12-28-13:00:00,2.32,306,1039.3,267.25,16
2018-12-28-14:00:00,3.56,309,1039.4,267.65,16
2018-12-28-15:00:00,3.63,307,1039.5,266.85,16
2018-12-28-16:00:00,2.89,297,1039.4,266.45,17
2018-12-28-17:00:00,1.64,296,1039.6,266.25,17
2018-12-28-18:00:00,3.86,310,1039.1,266.75,15
2018-12-28-19:00:00,2.65,285,1039.3,266.15,16
2018-12-28-20:00:00,2.43,261,1038.9,265.35,17
2018-12-28-21:00:00,3.53,302,1038.8,265.75,16
2018-12-28-22:00:00,4.17,316,1039.3,265.75,15
2018-12-28-23:00:00,3.54,327,1040.1,265.25,15
2018-12-29-00:00:00,3.75,343,1040.7,265.65,16
2018-12-29-01:00:00,4.36,330,1041.2,267.55,13
2018-12-29-02:00:00,5.93,319,1041.2,268.65,12
2018-12-29-03:00:00,6.05,323,1040.6,269.15,12
2018-12-29-04:00:00,5.99,300,1039.6,270.25,12
2018-12-29-05:00:00,5.82,308,1038.3,270.65,12
2018-12-29-06:00:00,5.74,309,1037.8,271.25,12
2018-12-29-07:00:00,4.17,350,1037.7,271.15,12
2018-12-29-08:00:00,3.05,333,1037.9,271.55,13
2018-12-29-09:00:00,1.91,30,1038.3,270.35,14
2018-12-29-10:00:00,2.21,70,1039,269.65,13
2018-12-29-11:00:00,0.6,314,1039.7,269.35,15
2018-12-29-12:00:00,2.56,48,1039.9,269.15,15
2018-12-29-13:00:00,2.65,14,1040.3,267.85,20
2018-12-29-14:00:00,3.67,6,1040.6,267.75,22
2018-12-29-15:00:00,3.32,43,1041.1,266.85,23
2018-12-29-16:00:00,4.02,21,1041.3,266.85,24
2018-12-29-17:00:00,5.28,26,1040.8,266.35,25
2018-12-29-18:00:00,5.17,37,1040.6,266.55,24
2018-12-29-19:00:00,5.37,35,1040.6,265.95,24
2018-12-29-20:00:00,4.88,32,1040.8,265.05,26
2018-12-29-21:00:00,3.68,38,1040.6,264.95,25
2018-12-29-22:00:00,3.47,15,1040.7,264.85,26
2018-12-29-23:00:00,3.68,357,1041.3,263.15,34
2018-12-30-00:00:00,4.7,2,1041.5,264.25,32
2018-12-30-01:00:00,5.06,360,1042.1,265.65,27
2018-12-30-02:00:00,3.89,351,1042.2,267.45,23
2018-12-30-03:00:00,4.68,23,1041.5,268.35,19
2018-12-30-04:00:00,3.29,16,1040.4,268.85,18
2018-12-30-05:00:00,2.45,346,1039.2,270.55,17
2018-12-30-06:00:00,2.77,44,1038.7,270.35,17
2018-12-30-07:00:00,2.06,15,1038.5,270.75,16
2018-12-30-08:00:00,1.46,334,1038.5,270.75,16
2018-12-30-09:00:00,1.41,252,1038.8,269.35,18
2018-12-30-10:00:00,1.61,181,1039.5,268.15,20
2018-12-30-11:00:00,1.42,160,1039.8,268.85,20
2018-12-30-12:00:00,1.91,171,1040.1,268.15,21
2018-12-30-13:00:00,0.91,173,1040.3,268.75,22
2018-12-30-14:00:00,1.74,37,1040.6,267.35,24
2018-12-30-15:00:00,3.1,83,1040.6,266.05,26
2018-12-30-16:00:00,2.27,55,1040.6,265.05,29
2018-12-30-17:00:00,2.36,34,1040.1,265.35,28
2018-12-30-18:00:00,1.89,30,1040.4,264.65,33
2018-12-30-19:00:00,3.14,7,1040.3,263.85,42
2018-12-30-20:00:00,2.73,1,1039.8,262.75,44
2018-12-30-21:00:00,2.12,2,1039.7,263.25,41
2018-12-30-22:00:00,1.23,318,1040.1,262.55,44
2018-12-30-23:00:00,2.99,349,1040.2,261.45,47
2018-12-31-00:00:00,2.95,352,1040.4,262.05,48
2018-12-31-01:00:00,2.72,342,1041,263.65,40
2018-12-31-02:00:00,2.78,343,1041.1,265.75,35
2018-12-31-03:00:00,1.76,350,1040.6,267.95,27
2018-12-31-04:00:00,0.78,252,1040,268.85,26
2018-12-31-05:00:00,0.52,312,1038.8,269.35,24
2018-12-31-06:00:00,2.71,55,1037.7,269.35,23
2018-12-31-07:00:00,1.68,179,1037.9,269.45,22
2018-12-31-08:00:00,1.39,46,1037.7,269.95,23
2018-12-31-09:00:00,1.51,128,1037.8,269.65,24
2018-12-31-10:00:00,2.5,57,1038,269.55,24
2018-12-31-11:00:00,2.43,70,1038,268.95,25
2018-12-31-12:00:00,2.37,62,1038.1,268.75,26
2018-12-31-13:00:00,2.7,54,1038,268.85,26
2018-12-31-14:00:00,2.09,26,1037.9,268.85,26
2018-12-31-15:00:00,1.1,320,1038.2,267.65,27
2018-12-31-16:00:00,1.03,350,1038,267.55,28
2018-12-31-17:00:00,0.46,276,1037.7,266.45,33
2018-12-31-18:00:00,0.81,340,1037.5,266.75,34
2018-12-31-19:00:00,0.88,330,1037.5,265.75,36
2018-12-31-20:00:00,1.1,317,1037.1,264.65,40
2018-12-31-21:00:00,3.8,351,1036.5,263.75,42
2018-12-31-22:00:00,2.85,336,1036.8,264.65,43
2018-12-31-23:00:00,1.48,317,1037.1,265.55,45
2019-01-01-00:00:00,3.99,1,1037.5,264.55,47
2019-01-01-01:00:00,4.72,353,1037.8,266.15,46
2019-01-01-02:00:00,2.96,328,1037.9,269.85,36
2019-01-01-03:00:00,6.42,327,1037,271.45,28
2019-01-01-04:00:00,7.21,324,1036.1,271.95,24
2019-01-01-05:00:00,5.29,311,1034.9,273.15,22
2019-01-01-06:00:00,4.65,320,1034.5,273.65,21
2019-01-01-07:00:00,4.04,302,1034.7,273.95,21
2019-01-01-08:00:00,3.21,291,1034.7,273.65,22
2019-01-01-09:00:00,3.92,292,1035.1,272.85,23
2019-01-01-10:00:00,3.49,300,1035.3,271.75,26
2019-01-01-11:00:00,2.93,288,1035.4,271.65,26
2019-01-01-12:00:00,2.72,312,1035.3,270.95,27
2019-01-01-13:00:00,4.49,323,1035.2,270.65,28
2019-01-01-14:00:00,4.74,319,1035.3,270.95,27
2019-01-01-15:00:00,2.6,357,1035.5,268.85,31
2019-01-01-16:00:00,2.09,332,1035.6,267.35,34
2019-01-01-17:00:00,3.39,15,1035.9,268.65,33
2019-01-01-18:00:00,3.5,352,1036,266.55,38
2019-01-01-19:00:00,4.51,3,1035.8,267.45,36
2019-01-01-20:00:00,4.03,354,1035,265.15,41
2019-01-01-21:00:00,3.63,348,1034.6,265.15,41
2019-01-01-22:00:00,3.81,348,1034.5,263.85,45
2019-01-01-23:00:00,3.5,349,1034.6,264.75,42
2019-01-02-00:00:00,4.05,348,1035,265.55,41
2019-01-02-01:00:00,3.67,340,1035.3,266.65,37
2019-01-02-02:00:00,3.21,334,1035.3,269.45,30
2019-01-02-03:00:00,2.52,331,1034.4,271.05,26
2019-01-02-04:00:00,1.73,313,1033.3,271.65,24
2019-01-02-05:00:00,1.08,305,1032,272.55,22
2019-01-02-06:00:00,2.43,44,1031.3,272.95,23
2019-01-02-07:00:00,1.06,34,1031.3,273.15,24
2019-01-02-08:00:00,1.22,186,1031.4,272.65,26
2019-01-02-09:00:00,1.88,74,1031.4,272.45,26
2019-01-02-10:00:00,2.54,98,1031.4,272.25,27
2019-01-02-11:00:00,2.51,85,1031.4,272.05,28
2019-01-02-12:00:00,2.84,104,1031.7,271.85,27
2019-01-02-13:00:00,2.52,118,1031.8,271.25,30
2019-01-02-14:00:00,2.72,117,1031.7,270.65,32
2019-01-02-15:00:00,2.7,68,1031.8,269.65,33
2019-01-02-16:00:00,1.41,75,1031.8,268.65,35
2019-01-02-17:00:00,1.26,97,1031.8,268.65,37
2019-01-02-18:00:00,2.45,41,1031.9,268.25,37
2019-01-02-19:00:00,1.71,48,1031.7,267.65,39
2019-01-02-20:00:00,2.05,357,1031.2,266.05,44
2019-01-02-21:00:00,2.03,359,1030.8,265.15,48
2019-01-02-22:00:00,3.56,353,1031,264.85,54
2019-01-02-23:00:00,1.79,355,1031.3,266.85,47
2019-01-03-00:00:00,2.69,349,1031.4,266.05,51
2019-01-03-01:00:00,1.03,274,1032.2,267.35,48
2019-01-03-02:00:00,2.5,341,1032.4,268.65,43
2019-01-03-03:00:00,2.16,348,1031.8,270.25,39
2019-01-03-04:00:00,1.67,323,1030.6,271.15,35
2019-01-03-05:00:00,1.22,18,1029.6,272.25,33
2019-01-03-06:00:00,1.94,320,1029.2,273.05,30
2019-01-03-07:00:00,1.84,45,1029.1,272.85,30
2019-01-03-08:00:00,1.71,47,1028.9,272.95,30
2019-01-03-09:00:00,1.8,174,1029.2,270.35,37
2019-01-03-10:00:00,1.95,334,1029.9,271.75,33
2019-01-03-11:00:00,2.93,6,1030.2,272.35,34
2019-01-03-12:00:00,2.24,358,1030.5,271.25,36
2019-01-03-13:00:00,1.03,315,1030.9,270.45,38
2019-01-03-14:00:00,1.53,340,1030.8,269.75,39
2019-01-03-15:00:00,1.61,337,1030.9,269.35,42
2019-01-03-16:00:00,3.28,3,1030.9,268.65,42
2019-01-03-17:00:00,2.75,5,1031.1,268.75,41
2019-01-03-18:00:00,5.88,319,1031.3,271.65,29
2019-01-03-19:00:00,6.12,302,1031.7,271.15,26
2019-01-03-20:00:00,8.65,323,1031.3,270.85,23
2019-01-03-21:00:00,8.71,325,1031.6,269.85,24
2019-01-03-22:00:00,9,323,1032.2,269.55,24
2019-01-03-23:00:00,9.78,327,1032.4,269.15,22
2019-01-04-00:00:00,9.12,327,1032.7,268.85,22
2019-01-04-01:00:00,7.59,334,1033.9,269.95,19
2019-01-04-02:00:00,10.92,328,1033.9,270.65,17
2019-01-04-03:00:00,10.82,333,1033.4,271.55,16
2019-01-04-04:00:00,9.36,326,1032.4,272.05,15
2019-01-04-05:00:00,6.86,325,1031.3,272.85,14
2019-01-04-06:00:00,6.18,320,1030.4,273.15,13
2019-01-04-07:00:00,6.31,322,1030.1,274.05,13
2019-01-04-08:00:00,5.8,322,1030.2,273.65,13
2019-01-04-09:00:00,5.5,321,1029.8,272.75,14
2019-01-04-10:00:00,4.98,324,1029.8,272.45,15
2019-01-04-11:00:00,3.99,321,1030.1,272.75,15
2019-01-04-12:00:00,3.7,330,1030.3,272.65,15
2019-01-04-13:00:00,5.17,332,1030.1,272.15,15
2019-01-04-14:00:00,3.98,337,1030.5,272.85,16
2019-01-04-15:00:00,6.05,327,1030.7,272.15,16
2019-01-04-16:00:00,6.09,328,1030.8,271.15,18
2019-01-04-17:00:00,6.01,326,1031.1,270.55,18
2019-01-04-18:00:00,6.62,330,1031.3,271.05,18
2019-01-04-19:00:00,5.28,350,1031.5,268.05,22
2019-01-04-20:00:00,4.66,358,1030.9,266.85,23
2019-01-04-21:00:00,2.23,25,1031.1,267.75,22
2019-01-04-22:00:00,4.04,11,1031.4,267.55,22
2019-01-04-23:00:00,6.51,16,1031.6,268.35,19
2019-01-05-00:00:00,5.37,11,1031.8,268.25,20
2019-01-05-01:00:00,6.88,11,1032.3,269.05,18
2019-01-05-02:00:00,5.98,358,1032.8,269.25,18
2019-01-05-03:00:00,6.24,4,1032.2,270.45,15
2019-01-05-04:00:00,3.97,7,1031.1,271.05,14
2019-01-05-05:00:00,3.47,3,1030.2,271.75,13
2019-01-05-06:00:00,2.69,30,1028.8,272.55,12
2019-01-05-07:00:00,1.78,337,1028.3,273.65,11
2019-01-05-08:00:00,2.85,6,1028.2,272.65,12
2019-01-05-09:00:00,1.88,20,1028.2,272.65,13
2019-01-05-10:00:00,0.82,102,1028.6,272.25,13
2019-01-05-11:00:00,2.37,54,1028.7,272.05,14
2019-01-05-12:00:00,2.27,34,1029,272.65,14
2019-01-05-13:00:00,2.04,178,1029.6,270.65,18
2019-01-05-14:00:00,1.97,172,1029.8,270.65,18
2019-01-05-15:00:00,1.48,156,1029.9,270.95,18
2019-01-05-16:00:00,1.39,75,1029.8,270.65,19
2019-01-05-17:00:00,2.12,81,1029.6,270.15,18
2019-01-05-18:00:00,2.59,54,1029.3,269.15,22
2019-01-05-19:00:00,0.53,11,1029,267.55,25
2019-01-05-20:00:00,1.21,41,1027.7,266.95,28
2019-01-05-21:00:00,2.66,14,1027.7,267.25,29
2019-01-05-22:00:00,0.61,316,1028.3,265.75,36
2019-01-05-23:00:00,1.63,338,1028.8,265.95,40
2019-01-06-00:00:00,2.26,11,1028.6,266.75,39
2019-01-06-01:00:00,2.37,22,1029,268.25,35
2019-01-06-02:00:00,2.56,56,1029.3,268.35,35
2019-01-06-03:00:00,1.45,358,1029.2,270.15,32
2019-01-06-04:00:00,0.84,312,1028.3,271.55,27
2019-01-06-05:00:00,1.65,14,1026.9,272.15,26
2019-01-06-06:00:00,1.23,316,1026.2,273.25,23
2019-01-06-07:00:00,2.16,6,1026.2,272.45,24
2019-01-06-08:00:00,1.11,349,1026.3,272.55,24
2019-01-06-09:00:00,1.36,177,1026.5,271.25,27
2019-01-06-10:00:00,1.3,184,1027.3,270.15,29
2019-01-06-11:00:00,1.3,326,1027.4,271.45,27
2019-01-06-12:00:00,2.67,39,1027.7,271.65,27
2019-01-06-13:00:00,2.12,2,1028.1,270.25,31
2019-01-06-14:00:00,3.19,4,1028.2,269.45,35
2019-01-06-15:00:00,3.58,360,1028.2,266.95,40
2019-01-06-16:00:00,3.18,342,1028.1,267.25,41
2019-01-06-17:00:00,1.11,184,1028.4,267.35,42
2019-01-06-18:00:00,2.43,345,1028.7,266.65,44
2019-01-06-19:00:00,2.43,340,1028.7,265.55,45
2019-01-06-20:00:00,2.93,356,1028.4,266.15,44
2019-01-06-21:00:00,1.54,351,1028.2,266.85,41
2019-01-06-22:00:00,2.87,337,1028.2,266.75,40
2019-01-06-23:00:00,2.41,356,1028.4,267.35,40
2019-01-07-00:00:00,3.53,350,1028.9,270.25,30
2019-01-07-01:00:00,7.39,329,1029.7,272.45,20
2019-01-07-02:00:00,8.21,325,1030.3,273.15,19
2019-01-07-03:00:00,7.57,328,1030.3,273.95,18
2019-01-07-04:00:00,6.51,329,1029.3,274.35,17
2019-01-07-05:00:00,6.73,332,1028.5,274.65,17
2019-01-07-06:00:00,6.25,326,1027.8,274.95,15
2019-01-07-07:00:00,7.41,338,1027.5,275.15,15
2019-01-07-08:00:00,4.4,23,1027.9,274.35,18
2019-01-07-09:00:00,3.14,47,1028,273.75,19
2019-01-07-10:00:00,4.2,7,1028.7,272.65,20
2019-01-07-11:00:00,4.76,360,1028.9,272.35,23
2019-01-07-12:00:00,2.69,332,1029.4,270.45,26
2019-01-07-13:00:00,2.78,353,1029.8,269.65,28
2019-01-07-14:00:00,3.67,317,1030.1,272.75,18
2019-01-07-15:00:00,5.84,323,1030.4,272.85,18
2019-01-07-16:00:00,5.61,317,1030.6,271.75,19
2019-01-07-17:00:00,3.58,314,1031.2,270.95,19
2019-01-07-18:00:00,2.85,312,1031.6,270.65,19
2019-01-07-19:00:00,2.93,295,1032.4,269.75,20
2019-01-07-20:00:00,4.07,308,1032.6,269.25,20
2019-01-07-21:00:00,8.63,319,1032.7,269.65,19
2019-01-07-22:00:00,5.92,301,1033.3,269.35,21
2019-01-07-23:00:00,4.12,342,1034.2,267.95,22
2019-01-08-00:00:00,4.63,13,1035,268.55,24
2019-01-08-01:00:00,4.78,328,1035.7,269.85,19
2019-01-08-02:00:00,5.54,330,1036.3,270.85,19
2019-01-08-03:00:00,6.55,322,1036.2,271.55,18
2019-01-08-04:00:00,4.41,306,1035.6,272.25,16
2019-01-08-05:00:00,4.77,320,1035,273.25,15
2019-01-08-06:00:00,4.64,299,1034.5,273.95,14
2019-01-08-07:00:00,5.22,310,1034.1,274.05,14
2019-01-08-08:00:00,4.98,326,1033.9,274.05,14
2019-01-08-09:00:00,2.3,306,1034.1,272.45,15
2019-01-08-10:00:00,2.64,12,1034.2,273.65,16
2019-01-08-11:00:00,1.98,153,1034.6,271.25,19
2019-01-08-12:00:00,1.99,241,1035.1,270.45,22
2019-01-08-13:00:00,2.18,300,1035.2,270.75,23
2019-01-08-14:00:00,2.28,343,1035.7,270.05,24
2019-01-08-15:00:00,1.51,21,1036.1,268.45,24
2019-01-08-16:00:00,1.98,42,1035.8,268.35,26
2019-01-08-17:00:00,1.69,38,1035.3,268.15,30
2019-01-08-18:00:00,2.99,2,1035.5,266.05,38
2019-01-08-19:00:00,2.62,345,1034.9,264.05,41
2019-01-08-20:00:00,1.57,358,1034,264.95,39
2019-01-08-21:00:00,2.35,354,1033.2,262.85,42
2019-01-08-22:00:00,2.45,348,1033.3,262.55,43
2019-01-08-23:00:00,1.98,337,1033.3,262.95,40
2019-01-09-00:00:00,2.82,350,1033,263.05,39
2019-01-09-01:00:00,3.3,344,1032.8,265.05,33
2019-01-09-02:00:00,3,345,1032.9,267.55,27
2019-01-09-03:00:00,2.58,9,1032,268.65,24
2019-01-09-04:00:00,1.61,9,1030.4,269.85,22
2019-01-09-05:00:00,0.7,280,1028.5,271.85,19
2019-01-09-06:00:00,1.12,284,1027.5,272.35,20
2019-01-09-07:00:00,0.91,32,1027,272.65,20
2019-01-09-08:00:00,2.82,19,1026.6,272.75,21
2019-01-09-09:00:00,2.63,7,1026,271.95,22
2019-01-09-10:00:00,2.45,77,1026,271.85,24
2019-01-09-11:00:00,2.29,52,1026.2,272.05,24
2019-01-09-12:00:00,1.74,23,1026,271.05,25
2019-01-09-13:00:00,2.43,22,1025.4,271.75,25
2019-01-09-14:00:00,2.48,50,1025.2,270.95,26
2019-01-09-15:00:00,1.37,47,1025,270.35,27
2019-01-09-16:00:00,2.19,4,1024.8,267.95,33
2019-01-09-17:00:00,3.02,340,1024.4,267.25,36
2019-01-09-18:00:00,3.39,344,1024.1,266.25,39
2019-01-09-19:00:00,2.39,342,1023.9,265.95,42
2019-01-09-20:00:00,2.77,360,1023.4,266.45,43
2019-01-09-21:00:00,3.67,348,1022.9,265.55,43
2019-01-09-22:00:00,2.76,342,1023,265.15,43
2019-01-09-23:00:00,3.11,341,1023.2,265.85,41
2019-01-10-00:00:00,2.9,347,1023.4,265.75,40
2019-01-10-01:00:00,3.38,358,1023.8,267.55,34
2019-01-10-02:00:00,2.71,352,1024.2,270.15,27
2019-01-10-03:00:00,3.13,27,1023.5,271.05,26
2019-01-10-04:00:00,1.5,313,1022.4,273.95,23
2019-01-10-05:00:00,0.89,191,1021.3,276.45,20
2019-01-10-06:00:00,0.96,211,1020.5,277.75,19
2019-01-10-07:00:00,1.28,227,1020.5,279.05,20
2019-01-10-08:00:00,1.2,2,1020.6,279.35,20
2019-01-10-09:00:00,1.46,122,1021.2,277.75,22
2019-01-10-10:00:00,1.07,206,1021.6,274.95,28
2019-01-10-11:00:00,0.82,208,1021.3,274.15,30
2019-01-10-12:00:00,0.38,253,1021,273.55,30
2019-01-10-13:00:00,2.04,45,1021.3,275.45,28
2019-01-10-14:00:00,1.18,166,1022,271.95,36
2019-01-10-15:00:00,1.27,170,1022.5,270.85,36
2019-01-10-16:00:00,2.03,347,1022.8,269.35,43
2019-01-10-17:00:00,3.21,5,1022.5,271.55,36
2019-01-10-18:00:00,3.91,357,1022.2,270.65,40
2019-01-10-19:00:00,1.7,343,1022.1,270.85,39
2019-01-10-20:00:00,1.35,328,1021.3,270.15,41
2019-01-10-21:00:00,2.96,334,1020.9,270.85,38
2019-01-10-22:00:00,1.9,339,1020.7,270.95,37
2019-01-10-23:00:00,1.14,289,1020.8,270.75,37
2019-01-11-00:00:00,2.36,1,1021.3,270.95,38
2019-01-11-01:00:00,2.35,313,1022,271.65,36
2019-01-11-02:00:00,3.14,7,1022.2,272.95,34
2019-01-11-03:00:00,2.68,356,1022,274.25,31
2019-01-11-04:00:00,2.52,49,1020.7,276.35,27
2019-01-11-05:00:00,1.85,84,1019.6,277.65,24
2019-01-11-06:00:00,1.68,33,1018.9,278.75,23
2019-01-11-07:00:00,1.49,185,1018.6,279.15,22
2019-01-11-08:00:00,1.01,180,1018.6,278.65,23
2019-01-11-09:00:00,1.03,201,1018.9,277.15,25
2019-01-11-10:00:00,2.05,156,1019.2,277.35,26
2019-01-11-11:00:00,1.94,111,1019,277.35,26
2019-01-11-12:00:00,2.44,129,1019,275.65,30
2019-01-11-13:00:00,2.07,100,1019.1,275.75,30
2019-01-11-14:00:00,1.74,59,1019.3,274.75,34
2019-01-11-15:00:00,1.78,72,1019.4,272.55,38
2019-01-11-16:00:00,1.64,56,1019.7,272.15,39
2019-01-11-17:00:00,1.28,59,1019.6,271.95,40
2019-01-11-18:00:00,2.39,51,1019.4,271.85,40
2019-01-11-19:00:00,1.24,45,1019.6,269.15,47
2019-01-11-20:00:00,1.19,342,1019.1,267.65,54
2019-01-11-21:00:00,2.44,339,1019.8,267.85,55
2019-01-11-22:00:00,2.02,348,1019.9,267.25,58
2019-01-11-23:00:00,1.34,3,1020,268.45,52
2019-01-12-00:00:00,2.5,345,1020.3,267.95,53
2019-01-12-01:00:00,1.77,357,1020.5,269.75,47
2019-01-12-02:00:00,0.75,302,1020.5,272.05,41
2019-01-12-03:00:00,2.28,340,1021,274.15,34
2019-01-12-04:00:00,1.74,34,1019.5,275.15,32
2019-01-12-05:00:00,2.21,17,1019,276.85,29
2019-01-12-06:00:00,1.25,215,1018.4,277.95,27
2019-01-12-07:00:00,1.79,162,1018.3,278.35,26
2019-01-12-08:00:00,1.45,181,1019,277.45,30
2019-01-12-09:00:00,1.44,191,1019.4,275.95,34
2019-01-12-10:00:00,1.71,164,1020.2,274.65,41
2019-01-12-11:00:00,1.62,124,1020.7,274.95,50
2019-01-12-12:00:00,1.74,133,1021.1,273.95,55
2019-01-12-13:00:00,1.79,153,1021.9,271.45,67
2019-01-12-14:00:00,2.51,44,1022.4,273.15,64
2019-01-12-15:00:00,1.25,175,1022.7,270.05,70
2019-01-12-16:00:00,0.45,310,1022.9,269.85,73
2019-01-12-17:00:00,1.09,16,1023.4,270.05,67
2019-01-12-18:00:00,1.88,331,1023.6,270.65,52
2019-01-12-19:00:00,1.17,337,1023.9,268.35,56
2019-01-12-20:00:00,3.7,357,1023.8,268.15,56
2019-01-12-21:00:00,2.58,341,1023.9,269.45,47
2019-01-12-22:00:00,5.02,351,1023.9,268.45,47
2019-01-12-23:00:00,6.39,329,1024.2,275.15,23
2019-01-13-00:00:00,2.25,344,1024.9,272.05,32
2019-01-13-01:00:00,5,358,1025.6,273.25,29
2019-01-13-02:00:00,5.32,5,1026,275.05,24
2019-01-13-03:00:00,4.61,14,1025.8,277.25,18
2019-01-13-04:00:00,3.48,9,1025.1,278.45,17
2019-01-13-05:00:00,3.55,352,1024.1,279.15,16
2019-01-13-06:00:00,3.3,2,1023.6,280.05,16
2019-01-13-07:00:00,3.31,31,1023.3,280.25,15
2019-01-13-08:00:00,1.71,58,1023.1,280.15,15
2019-01-13-09:00:00,3.23,70,1023.1,279.15,16
2019-01-13-10:00:00,2.76,137,1023.6,277.15,18
2019-01-13-11:00:00,1.84,179,1023.8,275.75,21
2019-01-13-12:00:00,2.74,173,1024.2,275.45,25
2019-01-13-13:00:00,2.97,173,1024.5,274.35,36
2019-01-13-14:00:00,2.68,167,1025.1,273.55,42
2019-01-13-15:00:00,2.52,71,1025.4,274.35,41
2019-01-13-16:00:00,1.58,89,1025.3,273.15,41
2019-01-13-17:00:00,2.7,66,1025,271.55,43
2019-01-13-18:00:00,2.37,46,1025.2,271.15,38
2019-01-13-19:00:00,2.24,41,1025.3,271.25,33
2019-01-13-20:00:00,1.34,73,1024.2,269.05,40
2019-01-13-21:00:00,1.86,64,1023.3,268.85,40
2019-01-13-22:00:00,1.49,50,1024.1,267.55,45
2019-01-13-23:00:00,1.95,45,1024.2,268.95,44
2019-01-14-00:00:00,2.38,27,1023.8,268.95,44
2019-01-14-01:00:00,2.22,342,1024.4,269.45,42
2019-01-14-02:00:00,2.71,356,1024.7,271.55,40
2019-01-14-03:00:00,2.19,23,1024.3,272.65,41
2019-01-14-04:00:00,1.41,226,1023,274.35,40
2019-01-14-05:00:00,1.33,207,1021.4,276.45,33
2019-01-14-06:00:00,1.79,196,1020.9,277.35,30
2019-01-14-07:00:00,0.85,183,1020.6,277.75,30
2019-01-14-08:00:00,1.66,170,1020.3,278.05,31
2019-01-14-09:00:00,1.45,254,1021,277.55,33
2019-01-14-10:00:00,5.72,329,1022.2,277.05,33
2019-01-14-11:00:00,9.04,323,1023.4,278.65,18
2019-01-14-12:00:00,9.63,332,1024.6,278.15,17
2019-01-14-13:00:00,10.01,331,1027.9,274.95,13
2019-01-14-14:00:00,13.39,334,1029.6,273.05,12
2019-01-14-15:00:00,9.25,318,1031.4,270.65,17
2019-01-14-16:00:00,9,318,1032,269.25,19
2019-01-14-17:00:00,8.13,309,1033.1,268.05,17
2019-01-14-18:00:00,7.59,310,1034.8,267.35,19
2019-01-14-19:00:00,12.58,321,1034.3,266.85,19
2019-01-14-20:00:00,8.11,322,1034.3,266.35,20
