DateTime,V,DIR,SLP,TP,RH
2019-01-30-05:00:00,4.32,6,1029,275.75,13
2019-01-30-06:00:00,4.84,35,1028.9,275.45,14
2019-01-30-07:00:00,4.51,36,1029.3,274.85,14
2019-01-30-08:00:00,3.84,35,1029.6,274.65,14
2019-01-30-09:00:00,3.33,36,1029.6,273.75,13
2019-01-30-10:00:00,0.62,4,1029.7,271.15,16
2019-01-30-11:00:00,2.5,4,1030.2,271.85,15
2019-01-30-12:00:00,3.1,12,1031.4,271.45,14
2019-01-30-13:00:00,4.27,347,1031.9,269.45,17
2019-01-30-14:00:00,3.75,12,1032.4,270.85,15
2019-01-30-15:00:00,5.54,343,1032.1,268.95,19
2019-01-30-16:00:00,6.17,345,1032.6,268.85,14
2019-01-30-17:00:00,5.01,353,1032.2,268.25,15
2019-01-30-18:00:00,3.01,19,1032.2,268.35,18
2019-01-30-19:00:00,4.39,360,1032.4,266.15,21
2019-01-30-20:00:00,4.07,350,1031.7,264.85,20
2019-01-30-21:00:00,2.51,356,1031.6,265.35,18
2019-01-30-22:00:00,2.49,4,1031.8,264.45,23
2019-01-30-23:00:00,1.94,3,1032.3,263.35,27
2019-01-31-00:00:00,2.26,340,1032.4,265.25,20
2019-01-31-01:00:00,3.13,354,1032.4,267.25,16
2019-01-31-02:00:00,6.11,325,1031.6,269.35,10
2019-01-31-03:00:00,7.01,321,1030.6,270.65,10
2019-01-31-04:00:00,6.29,306,1029.1,271.75,8
2019-01-31-05:00:00,6.38,319,1027.8,271.95,8
2019-01-31-06:00:00,6.1,300,1026.3,273.45,7
2019-01-31-07:00:00,4.84,313,1025.2,273.85,6
2019-01-31-08:00:00,5.82,278,1024.2,273.35,6
2019-01-31-09:00:00,5.85,275,1023.8,273.45,6
2019-01-31-10:00:00,4.09,242,1023.8,272.25,7
2019-01-31-11:00:00,4.22,226,1024.5,270.95,12
2019-01-31-12:00:00,2.72,250,1024.3,270.45,13
2019-01-31-13:00:00,2.33,261,1024.1,267.75,21
2019-01-31-14:00:00,1.34,38,1024,265.45,31
2019-01-31-15:00:00,2.38,354,1023.5,264.55,31
2019-01-31-16:00:00,0.76,28,1023.3,262.65,44
2019-01-31-17:00:00,0.32,108,1022.9,263.45,34
2019-01-31-18:00:00,1.47,5,1022.2,262.75,35
2019-01-31-19:00:00,0.85,2,1021.5,261.05,41
2019-01-31-20:00:00,1.52,296,1020.7,261.65,52
2019-01-31-21:00:00,1.15,8,1020.1,261.05,45
2019-01-31-22:00:00,1.55,88,1019.8,260.55,43
2019-01-31-23:00:00,2,1,1019.4,259.65,45
2019-02-01-00:00:00,0.93,41,1019.8,261.35,48
2019-02-01-01:00:00,0.72,179,1020.3,266.55,29
2019-02-01-02:00:00,0.65,54,1019.7,269.25,24
2019-02-01-03:00:00,0.99,255,1019.1,273.35,19
2019-02-01-04:00:00,1.69,211,1017.3,276.45,16
2019-02-01-05:00:00,3.47,195,1015.8,278.05,13
2019-02-01-06:00:00,3.16,152,1014.2,278.55,14
2019-02-01-07:00:00,3.5,199,1013.1,279.05,12
2019-02-01-08:00:00,3.75,173,1012.4,278.55,12
2019-02-01-09:00:00,2.69,193,1012.4,276.35,14
2019-02-01-10:00:00,2.15,154,1012,273.95,21
2019-02-01-11:00:00,0.97,83,1012.2,271.65,26
2019-02-01-12:00:00,0.67,42,1012.2,268.95,44
2019-02-01-13:00:00,0.64,146,1012.1,268.35,37
2019-02-01-14:00:00,0.42,80,1012.1,267.75,44
2019-02-01-15:00:00,1.35,33,1011.9,267.55,43
2019-02-01-16:00:00,0.95,68,1011.4,269.25,33
2019-02-01-17:00:00,1.37,18,1011.4,267.55,40
2019-02-01-18:00:00,1.03,5,1011.2,267.45,42
2019-02-01-19:00:00,0.97,17,1010.6,265.65,50
2019-02-01-20:00:00,0.83,354,1009.6,264.95,64
2019-02-01-21:00:00,1.19,39,1009.4,265.35,49
2019-02-01-22:00:00,0.86,1,1009.6,264.85,52
2019-02-01-23:00:00,0.83,15,1009.4,265.85,54
2019-02-02-00:00:00,0.78,41,1009.6,266.25,58
2019-02-02-01:00:00,0.85,29,1010.3,268.15,53
2019-02-02-02:00:00,1.33,109,1009.9,271.85,58
2019-02-02-03:00:00,1.21,89,1010.3,273.45,60
2019-02-02-04:00:00,2.08,122,1010.1,273.25,63
2019-02-02-05:00:00,1.57,51,1009.5,273.35,71
2019-02-02-06:00:00,1.96,116,1008.7,273.85,70
2019-02-02-07:00:00,1.78,96,1008.6,274.15,72
2019-02-02-08:00:00,1.39,88,1009.4,274.25,74
2019-02-02-09:00:00,1.03,106,1009.7,273.65,78
2019-02-02-10:00:00,1.01,68,1009.9,272.45,81
2019-02-02-11:00:00,0.39,69,1011.1,271.35,87
2019-02-02-12:00:00,1.1,147,1011.7,270.75,89
2019-02-02-13:00:00,1.81,305,1012.5,270.75,86
2019-02-02-14:00:00,1.48,335,1013.1,271.05,87
2019-02-02-15:00:00,1.16,314,1013.7,269.95,87
2019-02-02-16:00:00,1.79,346,1014,270.05,84
2019-02-02-17:00:00,2.15,18,1014.6,271.15,81
2019-02-02-18:00:00,3.48,357,1015.1,269.85,80
2019-02-02-19:00:00,3.21,315,1015.7,270.05,82
2019-02-02-20:00:00,2.3,12,1015.3,269.85,66
2019-02-02-21:00:00,4.29,335,1015.5,275.45,24
2019-02-02-22:00:00,7.85,323,1016,276.35,17
2019-02-02-23:00:00,6.11,307,1016.5,275.95,18
2019-02-03-00:00:00,5.25,304,1018.1,275.55,20
2019-02-03-01:00:00,4.77,324,1019,275.85,20
2019-02-03-02:00:00,4.88,301,1019.4,277.05,20
2019-02-03-03:00:00,2.82,312,1019.6,278.35,18
2019-02-03-04:00:00,3.7,309,1019,279.65,16
2019-02-03-05:00:00,4.5,338,1017.9,280.25,14
2019-02-03-06:00:00,8.09,281,1016.6,280.55,13
2019-02-03-07:00:00,9.87,298,1016.7,280.85,12
2019-02-03-08:00:00,9.3,280,1018.1,280.15,13
2019-02-03-09:00:00,9.59,306,1019.1,278.65,11
2019-02-03-10:00:00,6.89,344,1020.9,276.35,11
2019-02-03-11:00:00,5.26,334,1022.4,274.15,13
2019-02-03-12:00:00,4.86,355,1023.1,273.05,17
2019-02-03-13:00:00,2.25,23,1023.3,271.85,19
2019-02-03-14:00:00,7.99,360,1023.2,272.45,21
2019-02-03-15:00:00,2.5,21,1023.2,271.35,21
2019-02-03-16:00:00,3.1,21,1023,272.25,22
2019-02-03-17:00:00,1.19,87,1023.5,269.55,30
2019-02-03-18:00:00,0.72,17,1022.9,267.55,40
2019-02-03-19:00:00,1.41,112,1023.4,269.25,44
2019-02-03-20:00:00,1.11,60,1022.8,267.75,60
2019-02-03-21:00:00,1.48,104,1022.8,267.95,69
2019-02-03-22:00:00,0.6,77,1022.8,268.15,66
2019-02-03-23:00:00,0.74,129,1022.5,268.05,68
2019-02-04-00:00:00,0.79,95,1022.2,268.55,69
2019-02-04-01:00:00,1.31,91,1022.2,271.55,58
2019-02-04-02:00:00,1.97,123,1021.7,272.75,54
2019-02-04-03:00:00,1.6,156,1020.7,274.25,56
2019-02-04-04:00:00,1.69,107,1019,275.05,53
2019-02-04-05:00:00,1.85,161,1017.2,275.75,45
2019-02-04-06:00:00,1.64,77,1015.7,275.95,47
2019-02-04-07:00:00,1.89,127,1015,275.95,47
2019-02-04-08:00:00,1.2,127,1014.6,275.95,45
2019-02-04-09:00:00,0.71,58,1014.5,275.25,47
2019-02-04-10:00:00,0.55,62,1014.8,272.85,55
2019-02-04-11:00:00,0.78,31,1015.1,270.55,61
2019-02-04-12:00:00,0.88,8,1015.6,270.55,66
2019-02-04-13:00:00,1.84,10,1015.7,269.85,68
2019-02-04-14:00:00,1.23,20,1015.8,268.75,68
2019-02-04-15:00:00,3.33,359,1015.5,271.45,63
2019-02-04-16:00:00,2.75,342,1015.4,268.85,67
2019-02-04-17:00:00,1.1,83,1015.5,269.05,71
2019-02-04-18:00:00,0.58,36,1015.3,266.95,77
2019-02-04-19:00:00,1.22,317,1015.3,266.45,77
2019-02-04-20:00:00,3.16,331,1014.8,266.95,75
2019-02-04-21:00:00,2.89,324,1014.6,266.95,75
2019-02-04-22:00:00,3.04,340,1014.6,266.45,77
2019-02-04-23:00:00,2.78,335,1014.8,267.25,70
2019-02-05-00:00:00,3.75,342,1015.1,268.35,62
2019-02-05-01:00:00,3.08,313,1015.5,270.95,49
2019-02-05-02:00:00,1.99,18,1015.2,273.95,33
2019-02-05-03:00:00,3.6,153,1015.4,274.55,41
2019-02-05-04:00:00,4.63,150,1014.8,275.15,52
2019-02-05-05:00:00,4.81,153,1013.6,274.85,60
2019-02-05-06:00:00,4.23,151,1013,273.05,57
2019-02-05-07:00:00,4.43,137,1012,273.05,52
2019-02-05-08:00:00,3.61,159,1012.1,272.75,50
2019-02-05-09:00:00,3.09,152,1011.9,272.15,48
2019-02-05-10:00:00,3.47,172,1012.7,271.75,50
2019-02-05-11:00:00,3.24,163,1013.5,271.55,50
2019-02-05-12:00:00,1.79,108,1014,271.55,49
2019-02-05-13:00:00,1.72,83,1014.3,271.55,48
2019-02-05-14:00:00,1.77,101,1014.7,271.25,46
2019-02-05-15:00:00,1,102,1015.1,271.15,47
2019-02-05-16:00:00,1.54,148,1014.9,270.95,47
2019-02-05-17:00:00,1.18,104,1015,270.95,45
2019-02-05-18:00:00,1.55,144,1015.3,270.85,46
2019-02-05-19:00:00,1.66,148,1015.9,270.75,45
2019-02-05-20:00:00,1.5,153,1015.6,270.75,44
2019-02-05-21:00:00,2.99,169,1015.6,270.35,47
2019-02-05-22:00:00,2.45,167,1016.3,269.95,46
2019-02-05-23:00:00,2.54,159,1016.8,270.15,43
2019-02-06-00:00:00,2.47,172,1018.1,270.05,40
2019-02-06-01:00:00,3.26,170,1018.8,270.35,46
2019-02-06-02:00:00,2.09,166,1019,270.85,46
2019-02-06-03:00:00,1.19,172,1018.8,271.45,42
2019-02-06-04:00:00,1.8,146,1018.4,271.35,41
2019-02-06-05:00:00,2.25,189,1017.7,271.95,40
2019-02-06-06:00:00,1.87,196,1017.3,272.55,37
2019-02-06-07:00:00,0.96,172,1017,272.85,40
2019-02-06-08:00:00,1.49,147,1017.8,272.85,39
2019-02-06-09:00:00,0.76,152,1018.4,272.35,41
2019-02-06-10:00:00,1.51,348,1019.6,271.15,44
2019-02-06-11:00:00,4.09,9,1021.4,272.15,59
2019-02-06-12:00:00,6.82,10,1023.2,269.65,82
2019-02-06-13:00:00,4.21,346,1024.5,270.35,70
2019-02-06-14:00:00,5.81,335,1026.2,269.45,42
2019-02-06-15:00:00,11.81,318,1027.7,268.55,26
2019-02-06-16:00:00,10.28,325,1029.6,267.05,20
2019-02-06-17:00:00,9.43,325,1031.1,265.55,18
2019-02-06-18:00:00,7.82,325,1031.4,264.25,20
2019-02-06-19:00:00,8.53,336,1032.1,263.55,20
2019-02-06-20:00:00,6.24,307,1032.7,263.05,21
2019-02-06-21:00:00,4.43,337,1032.5,261.35,22
2019-02-06-22:00:00,4.81,325,1033.1,262.15,20
2019-02-06-23:00:00,6.52,321,1033.5,261.95,21
2019-02-07-00:00:00,8.67,311,1033.8,262.25,21
2019-02-07-01:00:00,7.47,332,1034.4,264.35,17
2019-02-07-02:00:00,10.23,319,1034,265.25,14
2019-02-07-03:00:00,8.53,307,1034,265.65,13
2019-02-07-04:00:00,6.68,312,1032.9,267.35,13
2019-02-07-05:00:00,4.17,331,1031.2,267.85,12
2019-02-07-06:00:00,2.37,74,1030.9,267.75,12
2019-02-07-07:00:00,1.29,74,1030.7,268.35,12
2019-02-07-08:00:00,1.87,113,1030.7,268.85,12
2019-02-07-09:00:00,1.73,69,1030.6,268.35,13
2019-02-07-10:00:00,2.89,180,1031.4,266.95,14
2019-02-07-11:00:00,1.54,156,1031.8,266.15,21
2019-02-07-12:00:00,0.54,92,1031.8,266.15,22
2019-02-07-13:00:00,0.83,55,1032.1,265.55,28
2019-02-07-14:00:00,2,343,1032.2,265.95,24
2019-02-07-15:00:00,1.73,359,1031.9,266.75,21
2019-02-07-16:00:00,2.79,34,1031.6,267.45,19
2019-02-07-17:00:00,1.63,18,1031.2,267.05,20
2019-02-07-18:00:00,1.49,38,1031.1,266.85,20
2019-02-07-19:00:00,1.52,11,1031,266.25,23
2019-02-07-20:00:00,3.38,24,1029.7,266.35,19
2019-02-07-21:00:00,2.75,23,1030.2,266.25,20
2019-02-07-22:00:00,2.78,32,1030,266.25,20
2019-02-07-23:00:00,3.16,40,1029.7,266.15,21
2019-02-08-00:00:00,1.2,30,1030.1,266.05,21
2019-02-08-01:00:00,1.1,61,1030.2,267.05,19
2019-02-08-02:00:00,1.95,97,1029.9,268.05,19
2019-02-08-03:00:00,1.35,161,1028.8,269.05,18
2019-02-08-04:00:00,2.87,137,1028.1,269.25,17
2019-02-08-05:00:00,2.92,204,1026.6,270.85,15
2019-02-08-06:00:00,3.08,201,1025.6,271.25,15
2019-02-08-07:00:00,2.73,211,1024.4,271.85,15
2019-02-08-08:00:00,2.6,189,1024.5,271.95,16
2019-02-08-09:00:00,2.9,204,1024.4,271.15,17
2019-02-08-10:00:00,1.31,87,1024.7,269.95,19
2019-02-08-11:00:00,2.85,5,1025.9,267.55,26
2019-02-08-12:00:00,0.93,67,1026.6,267.95,28
2019-02-08-13:00:00,3.34,311,1028,267.45,25
2019-02-08-14:00:00,6.06,324,1029.2,268.75,20
2019-02-08-15:00:00,2.23,321,1030.4,266.65,27
2019-02-08-16:00:00,3.95,315,1031.5,267.05,22
2019-02-08-17:00:00,6.22,313,1032,266.75,20
2019-02-08-18:00:00,6.3,327,1032.6,265.65,20
2019-02-08-19:00:00,7.48,333,1032.6,266.15,20
2019-02-08-20:00:00,7.13,343,1032.7,265.05,22
2019-02-08-21:00:00,1.57,46,1033.3,264.05,25
2019-02-08-22:00:00,3.33,1,1034,262.25,32
2019-02-08-23:00:00,2.3,22,1034.6,263.95,28
2019-02-09-00:00:00,1.75,25,1035.9,264.95,26
2019-02-09-01:00:00,1.41,46,1036.9,266.85,22
2019-02-09-02:00:00,2.59,28,1036.1,267.45,22
2019-02-09-03:00:00,2.81,61,1036.1,268.45,20
2019-02-09-04:00:00,2.6,36,1035.8,268.85,19
2019-02-09-05:00:00,2.33,15,1035,269.45,19
2019-02-09-06:00:00,2.02,265,1034,270.95,17
2019-02-09-07:00:00,1.35,24,1033.3,270.95,17
2019-02-09-08:00:00,1.76,315,1033.2,271.25,16
2019-02-09-09:00:00,1.91,35,1032.5,270.25,18
2019-02-09-10:00:00,1.16,67,1033,269.35,19
2019-02-09-11:00:00,1.01,357,1033.8,268.95,19
2019-02-09-12:00:00,1.01,332,1034.2,266.25,49
2019-02-09-13:00:00,0.68,3,1034,266.55,27
2019-02-09-14:00:00,0.71,66,1033.9,264.75,40
2019-02-09-15:00:00,1.85,358,1034.1,266.05,30
2019-02-09-16:00:00,2.73,359,1034.1,265.55,31
2019-02-09-17:00:00,2.78,32,1033.9,267.65,20
2019-02-09-18:00:00,1.97,43,1033.7,267.55,19
2019-02-09-19:00:00,3.31,31,1033.5,267.35,19
2019-02-09-20:00:00,3.31,17,1033.5,266.75,21
2019-02-09-21:00:00,3.46,25,1032.9,266.35,22
2019-02-09-22:00:00,2.34,16,1032.8,265.75,23
2019-02-09-23:00:00,3.33,10,1033.3,264.95,25
2019-02-10-00:00:00,2.57,7,1033.4,265.15,27
2019-02-10-01:00:00,2.65,326,1033.8,266.55,25
2019-02-10-02:00:00,2.42,358,1034,268.05,21
2019-02-10-03:00:00,2.63,53,1033.5,269.35,20
2019-02-10-04:00:00,1.82,83,1032.5,270.35,17
2019-02-10-05:00:00,1.58,260,1031.2,270.85,18
2019-02-10-06:00:00,2.83,166,1030.3,271.15,17
2019-02-10-07:00:00,3.52,183,1029.3,271.55,17
2019-02-10-08:00:00,2.44,182,1028.9,271.85,17
2019-02-10-09:00:00,2.78,165,1028.3,270.95,18
2019-02-10-10:00:00,2.24,156,1028.3,268.65,22
2019-02-10-11:00:00,1.87,176,1028.8,268.15,25
2019-02-10-12:00:00,0.93,153,1028.9,267.45,30
2019-02-10-13:00:00,1.44,147,1028.6,266.35,33
2019-02-10-14:00:00,1.7,124,1028.4,266.15,33
2019-02-10-15:00:00,1.36,124,1028.5,265.45,37
2019-02-10-16:00:00,0.97,97,1028.1,265.05,37
2019-02-10-17:00:00,0.84,92,1027.9,264.65,39
2019-02-10-18:00:00,1.89,99,1027.5,264.25,41
2019-02-10-19:00:00,1.64,17,1027.4,264.25,50
2019-02-10-20:00:00,0.87,55,1026.8,263.25,46
2019-02-10-21:00:00,0.93,35,1027.1,264.15,39
2019-02-10-22:00:00,1.15,24,1027.4,262.65,50
2019-02-10-23:00:00,2.7,336,1028.6,260.15,53
2019-02-11-00:00:00,3.8,342,1029.7,263.55,49
2019-02-11-01:00:00,2.51,341,1030.5,267.35,33
2019-02-11-02:00:00,3.23,336,1030.2,270.65,25
2019-02-11-03:00:00,1.6,61,1030,271.35,23
2019-02-11-04:00:00,2.57,4,1029.6,273.85,22
2019-02-11-05:00:00,3.25,336,1028.5,275.45,19
2019-02-11-06:00:00,4.65,287,1028,277.05,17
2019-02-11-07:00:00,3.76,343,1027.9,277.25,16
2019-02-11-08:00:00,3,74,1027.8,275.95,18
2019-02-11-09:00:00,1.95,66,1027.8,275.35,19
2019-02-11-10:00:00,1.64,92,1027.9,272.95,23
2019-02-11-11:00:00,1.06,61,1028.6,271.25,27
2019-02-11-12:00:00,2.25,27,1029.3,270.75,31
2019-02-11-13:00:00,3.85,27,1030.3,272.35,20
2019-02-11-14:00:00,4.03,31,1031.1,271.45,21
2019-02-11-15:00:00,4.65,32,1031.2,271.15,19
2019-02-11-16:00:00,4.4,32,1031.1,270.65,19
2019-02-11-17:00:00,4.16,32,1031.5,270.45,20
2019-02-11-18:00:00,4.03,35,1031.8,270.45,20
2019-02-11-19:00:00,2.95,32,1032,270.05,20
2019-02-11-20:00:00,3.42,28,1032,269.85,20
2019-02-11-21:00:00,2.3,36,1031.8,269.55,21
2019-02-11-22:00:00,2.51,22,1032.1,269.45,22
2019-02-11-23:00:00,1.77,34,1032.8,269.35,24
2019-02-12-00:00:00,1.35,42,1034,269.55,24
2019-02-12-01:00:00,3.18,121,1034.9,269.75,50
2019-02-12-02:00:00,2.87,126,1035,269.35,56
2019-02-12-03:00:00,2.5,113,1035,268.95,65
2019-02-12-04:00:00,2.06,85,1034.6,269.85,59
2019-02-12-05:00:00,1.23,45,1033.7,270.35,57
2019-02-12-06:00:00,2.68,52,1033.2,270.25,62
2019-02-12-07:00:00,1.72,169,1032.6,270.85,47
2019-02-12-08:00:00,1.39,130,1032.5,271.05,44
2019-02-12-09:00:00,0.5,156,1032.6,270.55,45
2019-02-12-10:00:00,0.33,110,1033.2,269.15,48
2019-02-12-11:00:00,0.43,108,1034.1,267.75,58
2019-02-12-12:00:00,0.41,10,1034.6,267.05,71
2019-02-12-13:00:00,0.53,47,1034.7,266.35,64
2019-02-12-14:00:00,0.84,12,1034.9,266.15,73
2019-02-12-15:00:00,0.64,346,1035.1,265.55,72
2019-02-12-16:00:00,1.57,11,1035.3,265.65,73
2019-02-12-17:00:00,1.13,35,1035.6,265.45,76
2019-02-12-18:00:00,1.59,359,1035.9,264.95,78
2019-02-12-19:00:00,2.19,345,1035.9,264.35,78
2019-02-12-20:00:00,1.26,15,1035.6,264.55,75
2019-02-12-21:00:00,3.57,13,1035.8,266.75,63
2019-02-12-22:00:00,2.14,18,1036.2,266.45,52
2019-02-12-23:00:00,3.93,16,1036.9,267.05,39
2019-02-13-00:00:00,2.97,30,1037.3,267.35,33
2019-02-13-01:00:00,4.45,21,1038.1,268.25,30
2019-02-13-02:00:00,3.97,21,1037.9,269.25,25
2019-02-13-03:00:00,5.02,25,1037.4,270.45,19
2019-02-13-04:00:00,3.62,356,1037.1,272.05,18
2019-02-13-05:00:00,2.21,32,1035.4,272.45,15
2019-02-13-06:00:00,1.89,344,1034.2,273.95,14
2019-02-13-07:00:00,1.86,96,1033.3,273.75,14
2019-02-13-08:00:00,1.37,8,1032.8,273.15,14
2019-02-13-09:00:00,1.26,37,1032.6,273.45,14
2019-02-13-10:00:00,1.21,166,1033,270.85,17
2019-02-13-11:00:00,2.88,199,1033.6,270.75,17
2019-02-13-12:00:00,1.39,163,1034.2,269.35,23
2019-02-13-13:00:00,2.97,187,1034.3,268.75,22
2019-02-13-14:00:00,1.21,139,1034.3,267.65,27
2019-02-13-15:00:00,0.7,81,1034.4,267.35,29
2019-02-13-16:00:00,1.31,119,1034.4,267.15,34
2019-02-13-17:00:00,1.17,139,1034.4,265.65,46
2019-02-13-18:00:00,2.27,98,1034.4,267.25,54
2019-02-13-19:00:00,2.1,101,1034,267.65,56
2019-02-13-20:00:00,2.56,118,1033.3,267.75,60
2019-02-13-21:00:00,1.96,116,1033.7,267.85,59
2019-02-13-22:00:00,1.33,107,1033.5,267.65,60
2019-02-13-23:00:00,2.42,98,1033.1,267.65,61
2019-02-14-00:00:00,1.76,110,1033.4,267.35,71
2019-02-14-01:00:00,1.81,136,1033.4,267.85,69
2019-02-14-02:00:00,2.22,141,1032.7,269.15,61
2019-02-14-03:00:00,2.9,145,1031.8,270.05,59
2019-02-14-04:00:00,4.47,159,1031,269.75,73
2019-02-14-05:00:00,2.64,167,1029.7,269.45,90
2019-02-14-06:00:00,5.17,181,1028.1,270.15,82
2019-02-14-07:00:00,3.19,162,1027.4,269.95,81
2019-02-14-08:00:00,3.4,154,1026.6,270.05,82
2019-02-14-09:00:00,2.12,138,1026.1,269.95,85
2019-02-14-10:00:00,1.8,125,1026,269.55,89
2019-02-14-11:00:00,1.56,113,1026.4,269.25,92
2019-02-14-12:00:00,1.85,88,1026.6,269.05,92
2019-02-14-13:00:00,1.71,88,1026.6,269.05,92
2019-02-14-14:00:00,1.09,68,1026.5,268.85,92
2019-02-14-15:00:00,2.37,348,1026,266.35,91
2019-02-14-16:00:00,1.74,359,1025.6,265.75,93
2019-02-14-17:00:00,2.23,341,1025.3,265.35,93
2019-02-14-18:00:00,5.47,315,1025.4,266.05,92
2019-02-14-19:00:00,3.25,289,1025.3,265.95,75
2019-02-14-20:00:00,4.48,281,1025.1,265.95,59
2019-02-14-21:00:00,3.1,287,1025.7,265.05,57
2019-02-14-22:00:00,4.58,288,1026.3,265.95,46
2019-02-14-23:00:00,4.73,303,1027,265.15,47
2019-02-15-00:00:00,4.11,292,1027.4,266.35,45
2019-02-15-01:00:00,6.86,300,1027.8,267.75,43
2019-02-15-02:00:00,6.3,296,1027.6,268.95,37
2019-02-15-03:00:00,7.42,295,1027.6,270.55,35
2019-02-15-04:00:00,6.68,293,1027.1,271.35,35
2019-02-15-05:00:00,7.33,294,1026.5,272.75,34
2019-02-15-06:00:00,8.47,304,1025.8,273.25,28
2019-02-15-07:00:00,7.21,303,1025.9,274.15,26
2019-02-15-08:00:00,9.03,326,1026,274.05,23
2019-02-15-09:00:00,9.1,326,1026.4,273.05,25
2019-02-15-10:00:00,9.5,321,1027,271.85,26
2019-02-15-11:00:00,8.73,318,1027.8,271.35,27
2019-02-15-12:00:00,8.07,317,1028.3,270.75,25
2019-02-15-13:00:00,9.34,318,1028.8,270.35,26
2019-02-15-14:00:00,8.84,331,1029.3,269.95,26
2019-02-15-15:00:00,6.57,329,1029.5,269.35,27
2019-02-15-16:00:00,6.43,341,1029.7,268.85,29
2019-02-15-17:00:00,3.3,2,1030.5,266.75,34
2019-02-15-18:00:00,4.45,359,1030.9,266.05,41
2019-02-15-19:00:00,1.86,14,1031.2,265.25,38
2019-02-15-20:00:00,3.43,343,1031.1,263.05,47
2019-02-15-21:00:00,2.14,4,1031.2,262.15,46
2019-02-15-22:00:00,2.02,7,1031.4,263.85,38
2019-02-15-23:00:00,6.27,329,1031.5,265.85,29
2019-02-16-00:00:00,3.59,357,1032.3,266.85,30
2019-02-16-01:00:00,5.88,327,1032.5,269.85,21
2019-02-16-02:00:00,8.66,323,1032.2,270.95,18
2019-02-16-03:00:00,8.62,312,1031.6,272.65,17
2019-02-16-04:00:00,7.79,325,1030.9,273.85,16
2019-02-16-05:00:00,6.49,328,1029.7,274.85,15
2019-02-16-06:00:00,5.71,340,1028.5,276.15,15
2019-02-16-07:00:00,5.83,355,1028,276.25,15
2019-02-16-08:00:00,7.35,310,1027.5,276.25,16
2019-02-16-09:00:00,6.87,302,1027,275.45,18
2019-02-16-10:00:00,4.61,294,1027.1,273.75,20
2019-02-16-11:00:00,6,302,1027.8,272.65,22
2019-02-16-12:00:00,5.51,322,1028.3,272.25,24
2019-02-16-13:00:00,5.17,326,1029,271.35,24
2019-02-16-14:00:00,6.8,331,1029.6,270.85,24
2019-02-16-15:00:00,4.41,337,1030.3,269.25,27
2019-02-16-16:00:00,5.29,328,1029.9,268.85,27
2019-02-16-17:00:00,5.97,336,1030,267.95,30
2019-02-16-18:00:00,3.24,356,1030.2,265.35,38
2019-02-16-19:00:00,2.88,15,1030,267.65,34
2019-02-16-20:00:00,3.17,5,1029.4,265.75,40
2019-02-16-21:00:00,2.37,26,1028.9,266.65,38
2019-02-16-22:00:00,3.37,38,1028.5,267.45,35
2019-02-16-23:00:00,3.54,31,1028.4,267.45,34
2019-02-17-00:00:00,3.14,357,1029,268.25,36
2019-02-17-01:00:00,3.58,29,1029.2,270.65,27
2019-02-17-02:00:00,3.81,12,1029,271.65,26
2019-02-17-03:00:00,3.15,6,1028.3,274.05,22
2019-02-17-04:00:00,2.62,333,1027.6,276.65,19
2019-02-17-05:00:00,3.94,348,1025.7,278.05,17
2019-02-17-06:00:00,3.1,325,1024.2,278.95,14
2019-02-17-07:00:00,2.69,310,1023.2,280.05,13
2019-02-17-08:00:00,2.24,335,1022.6,279.85,14
2019-02-17-09:00:00,1.85,15,1022.1,279.05,15
2019-02-17-10:00:00,1.12,280,1022.3,275.15,20
2019-02-17-11:00:00,3.01,263,1023,276.15,19
2019-02-17-12:00:00,2.79,266,1022.8,274.35,22
2019-02-17-13:00:00,3.5,256,1022.8,273.55,24
2019-02-17-14:00:00,3.34,254,1022.8,274.25,22
2019-02-17-15:00:00,1.09,358,1022.8,272.65,28
2019-02-17-16:00:00,1.76,321,1022.8,272.05,35
2019-02-17-17:00:00,2.63,344,1022.6,270.75,44
2019-02-17-18:00:00,3.5,16,1022.1,274.25,26
2019-02-17-19:00:00,3.26,355,1021.3,270.55,38
2019-02-17-20:00:00,3.03,344,1020.9,268.45,47
2019-02-17-21:00:00,1.75,19,1020.6,269.95,41
2019-02-17-22:00:00,3.01,4,1020.8,270.15,33
2019-02-17-23:00:00,2.04,358,1020.8,271.95,26
2019-02-18-00:00:00,2.81,325,1021.1,269.95,35
2019-02-18-01:00:00,2.26,356,1021.3,273.05,28
2019-02-18-02:00:00,2.6,7,1021.3,275.15,23
2019-02-18-03:00:00,0.85,357,1021.5,275.95,21
2019-02-18-04:00:00,1.09,308,1020.6,276.75,20
2019-02-18-05:00:00,1.67,39,1019.5,276.85,19
2019-02-18-06:00:00,0.94,71,1018.6,277.25,19
2019-02-18-07:00:00,1.66,41,1017.9,277.85,19
2019-02-18-08:00:00,1.16,112,1017.9,277.45,19
2019-02-18-09:00:00,1.98,80,1017.6,277.25,20
2019-02-18-10:00:00,1.46,73,1017.4,276.75,21
2019-02-18-11:00:00,1.24,85,1018.1,275.95,24
2019-02-18-12:00:00,1.47,63,1017.9,274.95,27
2019-02-18-13:00:00,1.87,72,1017.8,274.85,28
2019-02-18-14:00:00,1.13,59,1017.8,274.75,29
2019-02-18-15:00:00,1.56,45,1017.5,274.95,28
2019-02-18-16:00:00,0.42,72,1017.1,272.65,37
2019-02-18-17:00:00,0.69,121,1016.8,271.95,44
